utc_timestamp,cet_cest_timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-09-16T00:00:00Z,2015-09-16T02:00:00+0200,8149,10490,0,709,66,643
2015-09-16T01:00:00Z,2015-09-16T03:00:00+0200,8051,10330,0,765,76,689
2015-09-16T02:00:00Z,2015-09-16T04:00:00+0200,8088,10344,0,737,90,647
2015-09-16T03:00:00Z,2015-09-16T05:00:00+0200,8502,10678,0,683,130,552
2015-09-16T04:00:00Z,2015-09-16T06:00:00+0200,9882,11793,0,747,145,601
2015-09-16T05:00:00Z,2015-09-16T07:00:00+0200,11825,13349,1,733,82,651
2015-09-16T06:00:00Z,2015-09-16T08:00:00+0200,13183,14790,38,674,62,613
2015-09-16T07:00:00Z,2015-09-16T09:00:00+0200,13829,15386,78,686,129,557
2015-09-16T08:00:00Z,2015-09-16T10:00:00+0200,14014,15380,98,760,168,592
2015-09-16T09:00:00Z,2015-09-16T11:00:00+0200,14056,15216,152,716,112,603
2015-09-16T10:00:00Z,2015-09-16T12:00:00+0200,13892,15045,144,672,97,575
2015-09-16T11:00:00Z,2015-09-16T13:00:00+0200,13965,15020,84,768,75,693
2015-09-16T12:00:00Z,2015-09-16T14:00:00+0200,14012,15085,111,902,103,799
2015-09-16T13:00:00Z,2015-09-16T15:00:00+0200,13971,14981,176,921,82,839
2015-09-16T14:00:00Z,2015-09-16T16:00:00+0200,13890,14913,88,1005,192,813
2015-09-16T15:00:00Z,2015-09-16T17:00:00+0200,13998,15142,81,1144,217,927
2015-09-16T16:00:00Z,2015-09-16T18:00:00+0200,13351,14682,85,1308,183,1125
2015-09-16T17:00:00Z,2015-09-16T19:00:00+0200,12954,14391,14,1705,229,1476
2015-09-16T18:00:00Z,2015-09-16T20:00:00+0200,13095,14620,0,2051,323,1728
2015-09-16T19:00:00Z,2015-09-16T21:00:00+0200,12354,14673,0,2194,333,1861
2015-09-16T20:00:00Z,2015-09-16T22:00:00+0200,11259,13664,0,2466,333,2132
2015-09-16T21:00:00Z,2015-09-16T23:00:00+0200,10288,12532,0,2445,333,2112
2015-09-16T22:00:00Z,2015-09-17T00:00:00+0200,9026,11393,0,2398,331,2067
2015-09-16T23:00:00Z,2015-09-17T01:00:00+0200,8357,10666,0,2419,329,2090
2015-09-17T00:00:00Z,2015-09-17T02:00:00+0200,8074,10294,0,2486,331,2155
2015-09-17T01:00:00Z,2015-09-17T03:00:00+0200,7984,10198,0,2297,329,1967
2015-09-17T02:00:00Z,2015-09-17T04:00:00+0200,8057,10162,0,2502,326,2176
2015-09-17T03:00:00Z,2015-09-17T05:00:00+0200,8486,10517,0,2466,328,2138
2015-09-17T04:00:00Z,2015-09-17T06:00:00+0200,9858,11679,0,2069,250,1819
2015-09-17T05:00:00Z,2015-09-17T07:00:00+0200,11730,13112,0,1689,92,1597
2015-09-17T06:00:00Z,2015-09-17T08:00:00+0200,13036,14355,15,1392,39,1353
2015-09-17T07:00:00Z,2015-09-17T09:00:00+0200,13654,14925,50,1119,16,1103
2015-09-17T08:00:00Z,2015-09-17T10:00:00+0200,13808,14665,91,1177,50,1127
2015-09-17T09:00:00Z,2015-09-17T11:00:00+0200,13983,14732,87,920,73,847
2015-09-17T10:00:00Z,2015-09-17T12:00:00+0200,13845,14685,137,786,117,669
2015-09-17T11:00:00Z,2015-09-17T13:00:00+0200,13857,14717,137,786,162,624
2015-09-17T12:00:00Z,2015-09-17T14:00:00+0200,13816,14629,134,884,211,673
2015-09-17T13:00:00Z,2015-09-17T15:00:00+0200,13648,14420,165,867,276,592
2015-09-17T14:00:00Z,2015-09-17T16:00:00+0200,13589,14312,218,1020,281,738
2015-09-17T15:00:00Z,2015-09-17T17:00:00+0200,13492,14352,194,1250,232,1018
2015-09-17T16:00:00Z,2015-09-17T18:00:00+0200,12833,14089,100,1258,190,1068
2015-09-17T17:00:00Z,2015-09-17T19:00:00+0200,12558,14081,13,1085,171,914
2015-09-17T18:00:00Z,2015-09-17T20:00:00+0200,12903,14412,0,904,165,738
2015-09-17T19:00:00Z,2015-09-17T21:00:00+0200,12130,14260,0,931,227,704
2015-09-17T20:00:00Z,2015-09-17T22:00:00+0200,11004,13295,0,1049,277,772
2015-09-17T21:00:00Z,2015-09-17T23:00:00+0200,10020,12263,0,1230,238,992
2015-09-17T22:00:00Z,2015-09-18T00:00:00+0200,9260,11302,0,1236,199,1037
2015-09-17T23:00:00Z,2015-09-18T01:00:00+0200,8588,10541,0,1155,172,984
2015-09-18T00:00:00Z,2015-09-18T02:00:00+0200,8287,10083,0,1057,170,886
2015-09-18T01:00:00Z,2015-09-18T03:00:00+0200,8161,9935,0,993,163,830
2015-09-18T02:00:00Z,2015-09-18T04:00:00+0200,8207,9943,0,1028,186,842
2015-09-18T03:00:00Z,2015-09-18T05:00:00+0200,8612,10295,0,1020,222,798
2015-09-18T04:00:00Z,2015-09-18T06:00:00+0200,9957,11413,0,942,233,709
2015-09-18T05:00:00Z,2015-09-18T07:00:00+0200,11646,12769,5,900,213,686
2015-09-18T06:00:00Z,2015-09-18T08:00:00+0200,12878,14056,67,772,187,586
2015-09-18T07:00:00Z,2015-09-18T09:00:00+0200,13364,14660,206,694,215,479
2015-09-18T08:00:00Z,2015-09-18T10:00:00+0200,13291,14590,344,706,248,458
2015-09-18T09:00:00Z,2015-09-18T11:00:00+0200,13175,14441,390,825,228,597
2015-09-18T10:00:00Z,2015-09-18T12:00:00+0200,12929,14154,385,977,206,771
2015-09-18T11:00:00Z,2015-09-18T13:00:00+0200,13057,14137,372,1018,220,798
2015-09-18T12:00:00Z,2015-09-18T14:00:00+0200,13015,14155,318,940,222,718
2015-09-18T13:00:00Z,2015-09-18T15:00:00+0200,12877,14106,331,876,214,662
2015-09-18T14:00:00Z,2015-09-18T16:00:00+0200,12719,14115,259,752,201,551
2015-09-18T15:00:00Z,2015-09-18T17:00:00+0200,12869,14344,165,430,107,322
2015-09-18T16:00:00Z,2015-09-18T18:00:00+0200,12510,14138,67,371,64,307
2015-09-18T17:00:00Z,2015-09-18T19:00:00+0200,12357,13789,7,229,31,198
2015-09-18T18:00:00Z,2015-09-18T20:00:00+0200,12606,13876,0,172,8,164
2015-09-18T19:00:00Z,2015-09-18T21:00:00+0200,11757,13640,0,143,1,142
2015-09-18T20:00:00Z,2015-09-18T22:00:00+0200,10785,12694,0,,,132
2015-09-18T21:00:00Z,2015-09-18T23:00:00+0200,9988,11939,0,,,109
2015-09-18T22:00:00Z,2015-09-19T00:00:00+0200,8914,12132,0,,,71
2015-09-18T23:00:00Z,2015-09-19T01:00:00+0200,8223,11245,0,,,79
2015-09-19T00:00:00Z,2015-09-19T02:00:00+0200,7826,10806,0,55,7,48
2015-09-19T01:00:00Z,2015-09-19T03:00:00+0200,7632,10517,0,39,7,32
2015-09-19T02:00:00Z,2015-09-19T04:00:00+0200,7567,10411,0,16,0,16
2015-09-19T03:00:00Z,2015-09-19T05:00:00+0200,7661,10502,0,12,2,10
2015-09-19T04:00:00Z,2015-09-19T06:00:00+0200,8106,10864,0,44,27,17
2015-09-19T05:00:00Z,2015-09-19T07:00:00+0200,8806,11230,2,117,77,40
2015-09-19T06:00:00Z,2015-09-19T08:00:00+0200,9769,11903,32,237,139,98
2015-09-19T07:00:00Z,2015-09-19T09:00:00+0200,10677,12444,83,255,105,150
2015-09-19T08:00:00Z,2015-09-19T10:00:00+0200,10998,12583,142,247,92,155
2015-09-19T09:00:00Z,2015-09-19T11:00:00+0200,10989,12337,208,384,109,275
2015-09-19T10:00:00Z,2015-09-19T12:00:00+0200,10746,12080,232,371,93,278
2015-09-19T11:00:00Z,2015-09-19T13:00:00+0200,10394,11881,292,410,83,327
2015-09-19T12:00:00Z,2015-09-19T14:00:00+0200,10084,11704,341,490,97,393
2015-09-19T13:00:00Z,2015-09-19T15:00:00+0200,9906,11802,297,474,95,379
2015-09-19T14:00:00Z,2015-09-19T16:00:00+0200,10045,12102,249,494,120,375
2015-09-19T15:00:00Z,2015-09-19T17:00:00+0200,10489,12491,167,525,110,415
2015-09-19T16:00:00Z,2015-09-19T18:00:00+0200,10592,12709,65,542,81,461
2015-09-19T17:00:00Z,2015-09-19T19:00:00+0200,10586,12667,9,374,57,318
2015-09-19T18:00:00Z,2015-09-19T20:00:00+0200,10944,12931,0,335,53,281
2015-09-19T19:00:00Z,2015-09-19T21:00:00+0200,10371,13001,0,287,50,237
2015-09-19T20:00:00Z,2015-09-19T22:00:00+0200,9732,12632,0,322,87,235
2015-09-19T21:00:00Z,2015-09-19T23:00:00+0200,8982,11975,0,246,79,167
2015-09-19T22:00:00Z,2015-09-20T00:00:00+0200,8243,11219,0,233,49,183
2015-09-19T23:00:00Z,2015-09-20T01:00:00+0200,7646,10540,0,248,42,206
2015-09-20T00:00:00Z,2015-09-20T02:00:00+0200,7330,10152,0,186,29,157
2015-09-20T01:00:00Z,2015-09-20T03:00:00+0200,7158,9888,0,203,28,175
2015-09-20T02:00:00Z,2015-09-20T04:00:00+0200,7097,9817,0,231,38,194
2015-09-20T03:00:00Z,2015-09-20T05:00:00+0200,7129,9853,0,332,62,271
2015-09-20T04:00:00Z,2015-09-20T06:00:00+0200,7321,9959,0,398,80,318
2015-09-20T05:00:00Z,2015-09-20T07:00:00+0200,7546,9967,5,350,85,265
2015-09-20T06:00:00Z,2015-09-20T08:00:00+0200,8217,10471,93,393,110,284
2015-09-20T07:00:00Z,2015-09-20T09:00:00+0200,8848,11020,264,465,158,307
2015-09-20T08:00:00Z,2015-09-20T10:00:00+0200,9240,11162,422,573,216,358
2015-09-20T09:00:00Z,2015-09-20T11:00:00+0200,9536,11400,497,659,209,450
2015-09-20T10:00:00Z,2015-09-20T12:00:00+0200,9664,11467,553,720,143,577
2015-09-20T11:00:00Z,2015-09-20T13:00:00+0200,9509,11459,551,809,129,680
2015-09-20T12:00:00Z,2015-09-20T14:00:00+0200,9223,11490,527,804,111,693
2015-09-20T13:00:00Z,2015-09-20T15:00:00+0200,9084,11549,440,786,114,671
2015-09-20T14:00:00Z,2015-09-20T16:00:00+0200,9273,11888,357,691,127,565
2015-09-20T15:00:00Z,2015-09-20T17:00:00+0200,9961,12756,245,576,129,448
2015-09-20T16:00:00Z,2015-09-20T18:00:00+0200,10259,13211,95,424,84,340
2015-09-20T17:00:00Z,2015-09-20T19:00:00+0200,10422,13228,10,349,57,291
2015-09-20T18:00:00Z,2015-09-20T20:00:00+0200,10989,13506,0,298,48,249
2015-09-20T19:00:00Z,2015-09-20T21:00:00+0200,10428,13580,0,207,35,172
2015-09-20T20:00:00Z,2015-09-20T22:00:00+0200,9694,12824,0,157,49,107
2015-09-20T21:00:00Z,2015-09-20T23:00:00+0200,8772,11978,0,209,83,125
2015-09-20T22:00:00Z,2015-09-21T00:00:00+0200,8000,11298,0,281,116,165
2015-09-20T23:00:00Z,2015-09-21T01:00:00+0200,7540,10778,0,304,92,212
2015-09-21T00:00:00Z,2015-09-21T02:00:00+0200,7399,10504,0,339,79,260
2015-09-21T01:00:00Z,2015-09-21T03:00:00+0200,7329,10491,0,434,54,380
2015-09-21T02:00:00Z,2015-09-21T04:00:00+0200,7424,10798,0,564,46,517
2015-09-21T03:00:00Z,2015-09-21T05:00:00+0200,7935,11236,0,525,70,455
2015-09-21T04:00:00Z,2015-09-21T06:00:00+0200,9420,12692,0,586,124,463
2015-09-21T05:00:00Z,2015-09-21T07:00:00+0200,11376,14276,6,593,181,411
2015-09-21T06:00:00Z,2015-09-21T08:00:00+0200,12574,15474,94,595,185,411
2015-09-21T07:00:00Z,2015-09-21T09:00:00+0200,12991,15970,267,484,149,335
2015-09-21T08:00:00Z,2015-09-21T10:00:00+0200,12868,16052,421,544,178,366
2015-09-21T09:00:00Z,2015-09-21T11:00:00+0200,12887,16081,512,710,243,468
2015-09-21T10:00:00Z,2015-09-21T12:00:00+0200,12710,16010,490,829,230,599
2015-09-21T11:00:00Z,2015-09-21T13:00:00+0200,12834,16181,453,856,197,659
2015-09-21T12:00:00Z,2015-09-21T14:00:00+0200,12802,16267,400,909,244,665
2015-09-21T13:00:00Z,2015-09-21T15:00:00+0200,12810,16237,321,918,284,634
2015-09-21T14:00:00Z,2015-09-21T16:00:00+0200,12916,16299,192,897,306,591
2015-09-21T15:00:00Z,2015-09-21T17:00:00+0200,13074,16308,89,770,297,472
2015-09-21T16:00:00Z,2015-09-21T18:00:00+0200,12577,15725,29,782,288,494
2015-09-21T17:00:00Z,2015-09-21T19:00:00+0200,12766,15549,2,891,307,584
2015-09-21T18:00:00Z,2015-09-21T20:00:00+0200,12746,15852,0,979,272,707
2015-09-21T19:00:00Z,2015-09-21T21:00:00+0200,11873,15456,0,1083,295,788
2015-09-21T20:00:00Z,2015-09-21T22:00:00+0200,10764,14406,0,1155,297,858
2015-09-21T21:00:00Z,2015-09-21T23:00:00+0200,9780,13240,0,1308,319,989
2015-09-21T22:00:00Z,2015-09-22T00:00:00+0200,9128,12083,0,1432,328,1104
2015-09-21T23:00:00Z,2015-09-22T01:00:00+0200,8477,11198,0,1394,318,1075
2015-09-22T00:00:00Z,2015-09-22T02:00:00+0200,8223,10860,0,1359,254,1105
2015-09-22T01:00:00Z,2015-09-22T03:00:00+0200,8107,10733,0,1108,86,1022
2015-09-22T02:00:00Z,2015-09-22T04:00:00+0200,8156,10736,0,1032,51,981
2015-09-22T03:00:00Z,2015-09-22T05:00:00+0200,8611,11114,0,922,77,844
2015-09-22T04:00:00Z,2015-09-22T06:00:00+0200,10054,12507,0,810,79,731
2015-09-22T05:00:00Z,2015-09-22T07:00:00+0200,11945,14200,1,505,49,456
2015-09-22T06:00:00Z,2015-09-22T08:00:00+0200,13116,15367,21,416,44,372
2015-09-22T07:00:00Z,2015-09-22T09:00:00+0200,13696,15833,75,358,35,322
2015-09-22T08:00:00Z,2015-09-22T10:00:00+0200,13709,15728,160,290,17,273
2015-09-22T09:00:00Z,2015-09-22T11:00:00+0200,13639,15757,243,267,12,255
2015-09-22T10:00:00Z,2015-09-22T12:00:00+0200,13328,15485,300,197,3,194
2015-09-22T11:00:00Z,2015-09-22T13:00:00+0200,13316,15440,264,151,1,151
2015-09-22T12:00:00Z,2015-09-22T14:00:00+0200,13325,15593,236,98,2,96
2015-09-22T13:00:00Z,2015-09-22T15:00:00+0200,13368,15490,204,55,0,55
2015-09-22T14:00:00Z,2015-09-22T16:00:00+0200,13515,15464,156,65,2,63
2015-09-22T15:00:00Z,2015-09-22T17:00:00+0200,13667,15672,119,55,14,41
2015-09-22T16:00:00Z,2015-09-22T18:00:00+0200,13124,15415,48,43,18,25
2015-09-22T17:00:00Z,2015-09-22T19:00:00+0200,13153,15248,4,44,35,9
2015-09-22T18:00:00Z,2015-09-22T20:00:00+0200,13102,15560,0,61,38,23
2015-09-22T19:00:00Z,2015-09-22T21:00:00+0200,12260,15748,0,44,30,14
2015-09-22T20:00:00Z,2015-09-22T22:00:00+0200,11170,14799,0,88,40,48
2015-09-22T21:00:00Z,2015-09-22T23:00:00+0200,10170,13700,0,194,93,102
2015-09-22T22:00:00Z,2015-09-23T00:00:00+0200,8997,11570,0,198,77,120
2015-09-22T23:00:00Z,2015-09-23T01:00:00+0200,8352,10805,0,228,105,123
2015-09-23T00:00:00Z,2015-09-23T02:00:00+0200,8077,10441,0,305,79,226
2015-09-23T01:00:00Z,2015-09-23T03:00:00+0200,7964,10272,0,322,75,247
2015-09-23T02:00:00Z,2015-09-23T04:00:00+0200,8015,10320,0,401,68,333
2015-09-23T03:00:00Z,2015-09-23T05:00:00+0200,8453,10691,0,459,58,401
2015-09-23T04:00:00Z,2015-09-23T06:00:00+0200,9824,11877,0,453,56,397
2015-09-23T05:00:00Z,2015-09-23T07:00:00+0200,11738,13435,1,399,66,334
2015-09-23T06:00:00Z,2015-09-23T08:00:00+0200,12891,14722,21,268,13,255
2015-09-23T07:00:00Z,2015-09-23T09:00:00+0200,13397,15331,55,315,35,280
2015-09-23T08:00:00Z,2015-09-23T10:00:00+0200,13452,15335,80,435,159,276
2015-09-23T09:00:00Z,2015-09-23T11:00:00+0200,13433,15171,123,558,226,332
2015-09-23T10:00:00Z,2015-09-23T12:00:00+0200,13228,15030,153,587,249,338
2015-09-23T11:00:00Z,2015-09-23T13:00:00+0200,13222,15024,195,591,245,346
2015-09-23T12:00:00Z,2015-09-23T14:00:00+0200,13167,15018,226,551,220,332
2015-09-23T13:00:00Z,2015-09-23T15:00:00+0200,13155,14874,195,658,199,459
2015-09-23T14:00:00Z,2015-09-23T16:00:00+0200,13166,14815,159,678,226,452
2015-09-23T15:00:00Z,2015-09-23T17:00:00+0200,13350,15011,129,718,187,531
2015-09-23T16:00:00Z,2015-09-23T18:00:00+0200,12752,14514,56,533,105,429
2015-09-23T17:00:00Z,2015-09-23T19:00:00+0200,12767,14093,5,381,51,330
2015-09-23T18:00:00Z,2015-09-23T20:00:00+0200,12911,14324,0,405,59,347
2015-09-23T19:00:00Z,2015-09-23T21:00:00+0200,12038,14138,0,452,71,381
2015-09-23T20:00:00Z,2015-09-23T22:00:00+0200,10898,12956,0,485,93,392
2015-09-23T21:00:00Z,2015-09-23T23:00:00+0200,9956,11788,0,491,109,382
2015-09-23T22:00:00Z,2015-09-24T00:00:00+0200,9169,10691,0,569,118,451
2015-09-23T23:00:00Z,2015-09-24T01:00:00+0200,8540,9958,0,746,143,604
2015-09-24T00:00:00Z,2015-09-24T02:00:00+0200,8248,9558,0,883,189,694
2015-09-24T01:00:00Z,2015-09-24T03:00:00+0200,8094,9492,0,999,218,780
2015-09-24T02:00:00Z,2015-09-24T04:00:00+0200,8128,9445,0,1138,228,911
2015-09-24T03:00:00Z,2015-09-24T05:00:00+0200,8574,9804,0,1180,250,930
2015-09-24T04:00:00Z,2015-09-24T06:00:00+0200,10013,11211,0,1245,272,973
2015-09-24T05:00:00Z,2015-09-24T07:00:00+0200,11969,12695,1,1313,309,1004
2015-09-24T06:00:00Z,2015-09-24T08:00:00+0200,13110,14025,29,1319,322,997
2015-09-24T07:00:00Z,2015-09-24T09:00:00+0200,13644,14694,103,1336,327,1008
2015-09-24T08:00:00Z,2015-09-24T10:00:00+0200,13734,14471,190,1529,329,1200
2015-09-24T09:00:00Z,2015-09-24T11:00:00+0200,13832,14640,259,1655,328,1327
2015-09-24T10:00:00Z,2015-09-24T12:00:00+0200,13724,14596,298,1544,275,1269
2015-09-24T11:00:00Z,2015-09-24T13:00:00+0200,13803,14482,264,1422,130,1292
2015-09-24T12:00:00Z,2015-09-24T14:00:00+0200,13828,14411,205,1300,89,1211
2015-09-24T13:00:00Z,2015-09-24T15:00:00+0200,13757,14209,142,1106,105,1001
2015-09-24T14:00:00Z,2015-09-24T16:00:00+0200,13781,14171,98,778,165,614
2015-09-24T15:00:00Z,2015-09-24T17:00:00+0200,13784,14275,67,746,179,567
2015-09-24T16:00:00Z,2015-09-24T18:00:00+0200,13292,14009,33,660,183,476
2015-09-24T17:00:00Z,2015-09-24T19:00:00+0200,13327,13988,3,742,191,550
2015-09-24T18:00:00Z,2015-09-24T20:00:00+0200,13350,14542,0,854,197,658
2015-09-24T19:00:00Z,2015-09-24T21:00:00+0200,12362,14226,0,910,203,708
2015-09-24T20:00:00Z,2015-09-24T22:00:00+0200,11170,13166,0,955,163,792
2015-09-24T21:00:00Z,2015-09-24T23:00:00+0200,10209,12137,0,819,142,676
2015-09-24T22:00:00Z,2015-09-25T00:00:00+0200,8999,11147,0,773,155,619
2015-09-24T23:00:00Z,2015-09-25T01:00:00+0200,8324,10429,0,628,136,493
2015-09-25T00:00:00Z,2015-09-25T02:00:00+0200,8038,10048,0,537,124,413
2015-09-25T01:00:00Z,2015-09-25T03:00:00+0200,7931,9927,0,506,88,417
2015-09-25T02:00:00Z,2015-09-25T04:00:00+0200,7972,9931,0,386,63,323
2015-09-25T03:00:00Z,2015-09-25T05:00:00+0200,8362,10365,0,394,54,339
2015-09-25T04:00:00Z,2015-09-25T06:00:00+0200,9714,11652,0,296,34,262
2015-09-25T05:00:00Z,2015-09-25T07:00:00+0200,11663,13135,2,245,18,227
2015-09-25T06:00:00Z,2015-09-25T08:00:00+0200,12832,14452,53,236,25,211
2015-09-25T07:00:00Z,2015-09-25T09:00:00+0200,13322,15001,195,195,35,159
2015-09-25T08:00:00Z,2015-09-25T10:00:00+0200,13238,14922,365,166,37,128
2015-09-25T09:00:00Z,2015-09-25T11:00:00+0200,13132,14750,480,241,51,190
2015-09-25T10:00:00Z,2015-09-25T12:00:00+0200,12876,14463,528,282,52,230
2015-09-25T11:00:00Z,2015-09-25T13:00:00+0200,12848,14553,492,253,50,203
2015-09-25T12:00:00Z,2015-09-25T14:00:00+0200,12684,14643,398,251,53,198
2015-09-25T13:00:00Z,2015-09-25T15:00:00+0200,12460,14681,370,284,46,237
2015-09-25T14:00:00Z,2015-09-25T16:00:00+0200,12363,14741,309,287,33,254
2015-09-25T15:00:00Z,2015-09-25T17:00:00+0200,12506,14996,191,274,27,247
2015-09-25T16:00:00Z,2015-09-25T18:00:00+0200,12162,14664,68,206,30,176
2015-09-25T17:00:00Z,2015-09-25T19:00:00+0200,12210,14361,5,168,31,137
2015-09-25T18:00:00Z,2015-09-25T20:00:00+0200,12460,14550,0,135,26,109
2015-09-25T19:00:00Z,2015-09-25T21:00:00+0200,11537,14015,0,107,24,83
2015-09-25T20:00:00Z,2015-09-25T22:00:00+0200,10553,13043,0,79,23,56
2015-09-25T21:00:00Z,2015-09-25T23:00:00+0200,9772,12223,0,63,23,40
2015-09-25T22:00:00Z,2015-09-26T00:00:00+0200,9060,12274,0,31,15,17
2015-09-25T23:00:00Z,2015-09-26T01:00:00+0200,8288,11451,0,14,7,7
2015-09-26T00:00:00Z,2015-09-26T02:00:00+0200,7921,10996,0,12,7,5
2015-09-26T01:00:00Z,2015-09-26T03:00:00+0200,7769,10720,0,9,7,2
2015-09-26T02:00:00Z,2015-09-26T04:00:00+0200,7727,10627,0,9,8,1
2015-09-26T03:00:00Z,2015-09-26T05:00:00+0200,7828,10727,0,12,5,6
2015-09-26T04:00:00Z,2015-09-26T06:00:00+0200,8296,11150,0,4,0,4
2015-09-26T05:00:00Z,2015-09-26T07:00:00+0200,9010,11651,2,7,4,3
2015-09-26T06:00:00Z,2015-09-26T08:00:00+0200,9893,12390,67,7,4,2
2015-09-26T07:00:00Z,2015-09-26T09:00:00+0200,10604,12881,218,6,4,2
2015-09-26T08:00:00Z,2015-09-26T10:00:00+0200,10700,13186,387,3,0,2
2015-09-26T09:00:00Z,2015-09-26T11:00:00+0200,10614,12838,506,8,0,8
2015-09-26T10:00:00Z,2015-09-26T12:00:00+0200,10480,12596,518,37,0,37
2015-09-26T11:00:00Z,2015-09-26T13:00:00+0200,10261,12399,476,71,0,70
2015-09-26T12:00:00Z,2015-09-26T14:00:00+0200,10100,12207,458,142,13,128
2015-09-26T13:00:00Z,2015-09-26T15:00:00+0200,9965,12236,430,218,28,191
2015-09-26T14:00:00Z,2015-09-26T16:00:00+0200,10082,12415,343,242,31,211
2015-09-26T15:00:00Z,2015-09-26T17:00:00+0200,10540,12740,213,219,44,175
2015-09-26T16:00:00Z,2015-09-26T18:00:00+0200,10700,12875,69,249,62,187
2015-09-26T17:00:00Z,2015-09-26T19:00:00+0200,10901,12848,4,269,72,197
2015-09-26T18:00:00Z,2015-09-26T20:00:00+0200,11191,13195,0,418,70,348
2015-09-26T19:00:00Z,2015-09-26T21:00:00+0200,10569,13013,0,500,69,431
2015-09-26T20:00:00Z,2015-09-26T22:00:00+0200,9908,12620,0,510,77,433
2015-09-26T21:00:00Z,2015-09-26T23:00:00+0200,9156,11973,0,472,79,393
2015-09-26T22:00:00Z,2015-09-27T00:00:00+0200,8177,11240,0,459,71,389
2015-09-26T23:00:00Z,2015-09-27T01:00:00+0200,7598,10559,0,441,64,377
2015-09-27T00:00:00Z,2015-09-27T02:00:00+0200,7270,10204,0,358,51,307
2015-09-27T01:00:00Z,2015-09-27T03:00:00+0200,7130,9946,0,268,38,230
2015-09-27T02:00:00Z,2015-09-27T04:00:00+0200,7068,9909,0,228,36,192
2015-09-27T03:00:00Z,2015-09-27T05:00:00+0200,7104,9917,0,191,32,159
2015-09-27T04:00:00Z,2015-09-27T06:00:00+0200,7324,10074,0,205,27,178
2015-09-27T05:00:00Z,2015-09-27T07:00:00+0200,7616,10204,2,219,20,200
2015-09-27T06:00:00Z,2015-09-27T08:00:00+0200,8249,10763,75,225,18,208
2015-09-27T07:00:00Z,2015-09-27T09:00:00+0200,8782,11303,253,175,21,154
2015-09-27T08:00:00Z,2015-09-27T10:00:00+0200,8988,11511,441,125,22,104
2015-09-27T09:00:00Z,2015-09-27T11:00:00+0200,9100,11732,574,183,20,163
2015-09-27T10:00:00Z,2015-09-27T12:00:00+0200,9259,11732,638,177,11,167
2015-09-27T11:00:00Z,2015-09-27T13:00:00+0200,9149,11726,627,139,4,135
2015-09-27T12:00:00Z,2015-09-27T14:00:00+0200,9006,11563,595,175,10,165
2015-09-27T13:00:00Z,2015-09-27T15:00:00+0200,8971,11551,527,283,36,246
2015-09-27T14:00:00Z,2015-09-27T16:00:00+0200,9198,11822,408,380,63,318
2015-09-27T15:00:00Z,2015-09-27T17:00:00+0200,9895,12733,238,388,66,322
2015-09-27T16:00:00Z,2015-09-27T18:00:00+0200,10218,13304,71,349,76,273
2015-09-27T17:00:00Z,2015-09-27T19:00:00+0200,10672,13222,3,324,80,245
2015-09-27T18:00:00Z,2015-09-27T20:00:00+0200,11092,13483,0,471,90,381
2015-09-27T19:00:00Z,2015-09-27T21:00:00+0200,10447,13318,0,562,103,459
2015-09-27T20:00:00Z,2015-09-27T22:00:00+0200,9705,12664,0,573,94,479
2015-09-27T21:00:00Z,2015-09-27T23:00:00+0200,8751,11825,0,556,102,454
2015-09-27T22:00:00Z,2015-09-28T00:00:00+0200,8207,11096,0,531,111,420
2015-09-27T23:00:00Z,2015-09-28T01:00:00+0200,7752,10498,0,407,83,324
2015-09-28T00:00:00Z,2015-09-28T02:00:00+0200,7586,10269,0,339,58,281
2015-09-28T01:00:00Z,2015-09-28T03:00:00+0200,7582,10290,0,312,47,265
2015-09-28T02:00:00Z,2015-09-28T04:00:00+0200,7710,10507,0,302,35,266
2015-09-28T03:00:00Z,2015-09-28T05:00:00+0200,8205,11026,0,265,37,227
2015-09-28T04:00:00Z,2015-09-28T06:00:00+0200,9705,12496,0,263,42,221
2015-09-28T05:00:00Z,2015-09-28T07:00:00+0200,11756,14241,2,295,39,257
2015-09-28T06:00:00Z,2015-09-28T08:00:00+0200,12921,15473,73,256,42,215
2015-09-28T07:00:00Z,2015-09-28T09:00:00+0200,13342,15960,247,198,38,160
2015-09-28T08:00:00Z,2015-09-28T10:00:00+0200,13284,15912,407,153,35,118
2015-09-28T09:00:00Z,2015-09-28T11:00:00+0200,13320,15981,522,143,31,112
2015-09-28T10:00:00Z,2015-09-28T12:00:00+0200,13072,15840,535,169,19,150
2015-09-28T11:00:00Z,2015-09-28T13:00:00+0200,13219,15883,505,223,18,205
2015-09-28T12:00:00Z,2015-09-28T14:00:00+0200,13169,15882,476,259,16,243
2015-09-28T13:00:00Z,2015-09-28T15:00:00+0200,13061,15897,428,288,49,239
2015-09-28T14:00:00Z,2015-09-28T16:00:00+0200,13092,15928,328,317,63,253
2015-09-28T15:00:00Z,2015-09-28T17:00:00+0200,13156,16016,198,402,81,320
2015-09-28T16:00:00Z,2015-09-28T18:00:00+0200,12620,15437,62,415,86,328
2015-09-28T17:00:00Z,2015-09-28T19:00:00+0200,12982,15335,3,488,116,372
2015-09-28T18:00:00Z,2015-09-28T20:00:00+0200,13077,15668,0,592,123,469
